Hour,Day_of_Week,Month,Weather_Condition,Precipitation,Special_Event,Temperature_C,Parking_Duration_Min,Parking_Zone_ID,Available_Binary
20,4,11,Overcast,0,0,-4.6,15,Zone_D_Residential,Available
7,6,1,Cloudy,0,0,6.0,240,Zone_A_Downtown,Unavailable
7,3,9,Sunny,0,0,-1.9,90,Zone_D_Residential,Available
18,3,12,Light Rain,1,0,5.7,240,Zone_E_Airport,Unavailable
6,3,5,Heavy Rain,1,1,18.5,360,Zone_A_Downtown,Available
18,6,11,Heavy Rain,1,1,24.0,180,Zone_D_Residential,Unavailable
5,1,12,Cloudy,0,0,2.0,360,Zone_C_Shopping,Available
5,1,3,Sunny,0,0,17.7,30,Zone_C_Shopping,Available
2,4,12,Cloudy,0,0,1.4,15,Zone_D_Residential,Available
6,1,11,Cloudy,0,0,6.7,480,Zone_C_Shopping,Available
18,5,4,Sunny,0,0,14.1,480,Zone_E_Airport,Unavailable
7,1,1,Cloudy,0,1,-2.2,480,Zone_B_University,Unavailable
9,1,3,Overcast,0,0,6.5,90,Zone_E_Airport,Unavailable
19,1,11,Overcast,0,0,11.3,480,Zone_E_Airport,Available
14,0,8,Sunny,0,0,-4.6,480,Zone_D_Residential,Available
14,4,12,Sunny,0,0,5.4,120,Zone_E_Airport,Available
0,5,2,Cloudy,0,0,7.9,15,Zone_D_Residential,Available
19,1,2,Light Rain,1,0,6.1,360,Zone_A_Downtown,Available
6,4,9,Heavy Rain,1,0,7.8,15,Zone_D_Residential,Available
3,2,5,Sunny,0,0,14.6,60,Zone_D_Residential,Available
5,0,5,Cloudy,0,0,13.6,60,Zone_A_Downtown,Available
0,6,1,Cloudy,0,0,22.1,120,Zone_B_University,Available
4,1,6,Cloudy,0,0,9.9,120,Zone_A_Downtown,Unavailable
22,5,8,Sunny,0,1,-0.2,120,Zone_D_Residential,Available
0,0,6,Cloudy,0,0,-5.0,90,Zone_C_Shopping,Available
3,5,7,Sunny,0,1,22.7,15,Zone_D_Residential,Unavailable
21,6,4,Overcast,0,0,11.5,90,Zone_A_Downtown,Unavailable
1,6,2,Cloudy,0,0,14.4,360,Zone_D_Residential,Available
9,0,1,Cloudy,0,0,18.5,120,Zone_A_Downtown,Unavailable
4,2,12,Overcast,0,1,13.6,240,Zone_E_Airport,Unavailable
9,4,6,Light Rain,1,0,21.7,15,Zone_B_University,Unavailable
0,0,9,Sunny,0,0,17.9,120,Zone_B_University,Available
21,3,10,Cloudy,0,0,19.9,360,Zone_A_Downtown,Available
5,6,5,Light Rain,1,0,5.4,120,Zone_B_University,Available
12,2,12,Cloudy,0,1,18.2,15,Zone_C_Shopping,Available
14,6,2,Cloudy,0,0,15.4,30,Zone_C_Shopping,Unavailable
3,3,1,Sunny,0,0,4.3,180,Zone_B_University,Available
12,2,3,Light Rain,1,1,24.7,30,Zone_A_Downtown,Unavailable
23,6,4,Sunny,0,0,11.2,480,Zone_C_Shopping,Available
19,3,7,Overcast,0,0,-2.1,480,Zone_B_University,Available
23,3,9,Cloudy,0,1,17.8,30,Zone_D_Residential,Available
14,6,8,Cloudy,0,0,16.0,15,Zone_C_Shopping,Unavailable
7,6,9,Overcast,0,0,9.8,240,Zone_E_Airport,Available
4,5,7,Overcast,0,1,16.6,240,Zone_C_Shopping,Available
14,0,10,Cloudy,0,0,5.3,60,Zone_B_University,Unavailable
3,0,8,Sunny,0,0,15.8,30,Zone_B_University,Available
11,2,8,Cloudy,0,0,18.0,480,Zone_B_University,Available
12,4,1,Sunny,0,0,14.8,480,Zone_A_Downtown,Unavailable
1,6,12,Sunny,0,0,12.1,180,Zone_A_Downtown,Available
18,5,12,Light Rain,1,0,10.8,240,Zone_D_Residential,Available
18,0,9,Overcast,0,0,23.4,30,Zone_D_Residential,Unavailable
3,0,2,Sunny,0,0,7.6,180,Zone_C_Shopping,Available
3,5,12,Sunny,0,0,12.8,180,Zone_B_University,Available
10,1,11,Sunny,0,0,11.2,360,Zone_D_Residential,Available
4,5,7,Light Rain,1,0,14.7,480,Zone_B_University,Available
19,0,10,Light Rain,1,0,22.1,30,Zone_C_Shopping,Unavailable
10,4,10,Cloudy,0,0,21.7,240,Zone_A_Downtown,Unavailable
9,1,5,Light Rain,1,1,17.3,480,Zone_D_Residential,Unavailable
7,3,4,Heavy Rain,1,1,14.0,180,Zone_E_Airport,Unavailable
5,5,1,Heavy Rain,1,0,15.3,240,Zone_E_Airport,Available
5,3,1,Heavy Rain,1,0,23.4,480,Zone_E_Airport,Available
7,1,3,Light Rain,1,0,3.3,90,Zone_E_Airport,Unavailable
22,1,1,Sunny,0,1,9.6,30,Zone_E_Airport,Available
14,1,8,Sunny,0,1,6.5,30,Zone_E_Airport,Unavailable
13,2,3,Light Rain,1,0,17.4,15,Zone_E_Airport,Unavailable
10,5,11,Cloudy,0,1,10.1,480,Zone_D_Residential,Available
11,6,10,Cloudy,0,0,-0.7,90,Zone_E_Airport,Unavailable
12,4,2,Sunny,0,0,7.0,120,Zone_E_Airport,Available
7,4,6,Overcast,0,0,13.3,90,Zone_C_Shopping,Available
17,3,4,Cloudy,0,0,15.7,90,Zone_D_Residential,Available
0,3,11,Sunny,0,0,10.7,180,Zone_C_Shopping,Available
14,6,11,Overcast,0,0,4.5,180,Zone_B_University,Available
7,3,4,Heavy Rain,1,0,23.4,15,Zone_E_Airport,Available
10,5,2,Cloudy,0,1,16.1,15,Zone_A_Downtown,Unavailable
11,0,2,Overcast,0,0,15.5,240,Zone_E_Airport,Unavailable
11,3,11,Sunny,0,0,14.2,15,Zone_E_Airport,Unavailable
3,1,6,Sunny,0,0,3.1,15,Zone_C_Shopping,Available
15,3,5,Cloudy,0,1,12.9,180,Zone_B_University,Unavailable
3,1,9,Light Rain,1,0,-6.4,360,Zone_C_Shopping,Available
4,2,4,Heavy Rain,1,0,15.3,240,Zone_D_Residential,Available
23,0,5,Overcast,0,0,-14.5,180,Zone_B_University,Available
4,0,1,Cloudy,0,0,5.9,240,Zone_B_University,Available
7,6,12,Light Rain,1,0,12.3,30,Zone_B_University,Available
9,5,12,Sunny,0,0,14.1,180,Zone_C_Shopping,Unavailable
16,5,2,Sunny,0,0,1.9,480,Zone_E_Airport,Available
8,4,3,Light Rain,1,0,6.6,90,Zone_E_Airport,Unavailable
21,2,5,Light Rain,1,0,1.7,30,Zone_E_Airport,Available
18,6,12,Light Rain,1,0,21.3,480,Zone_E_Airport,Unavailable
13,5,5,Overcast,0,0,6.3,360,Zone_E_Airport,Unavailable
7,1,4,Light Rain,1,0,11.5,360,Zone_D_Residential,Available
8,2,10,Sunny,0,0,13.7,240,Zone_A_Downtown,Unavailable
21,0,3,Sunny,0,0,17.3,360,Zone_B_University,Available
10,1,9,Light Rain,1,0,16.0,60,Zone_A_Downtown,Unavailable
22,6,1,Cloudy,0,0,16.7,180,Zone_D_Residential,Available
0,6,6,Sunny,0,0,2.6,240,Zone_E_Airport,Available
13,2,7,Light Rain,1,0,15.3,120,Zone_D_Residential,Unavailable
4,0,10,Light Rain,1,0,0.9,30,Zone_D_Residential,Available
20,5,4,Cloudy,0,0,15.2,240,Zone_A_Downtown,Unavailable
13,1,10,Cloudy,0,0,22.1,30,Zone_B_University,Available
3,1,3,Light Rain,1,0,3.2,480,Zone_C_Shopping,Available
21,0,8,Light Rain,1,0,0.6,480,Zone_C_Shopping,Unavailable
22,1,9,Light Rain,1,1,25.3,180,Zone_B_University,Available
0,5,1,Overcast,0,0,7.3,90,Zone_E_Airport,Available
21,5,11,Sunny,0,0,16.6,90,Zone_D_Residential,Available
22,5,12,Cloudy,0,0,-0.9,120,Zone_E_Airport,Available
18,0,10,Cloudy,0,1,19.3,240,Zone_D_Residential,Unavailable
7,3,9,Sunny,0,0,20.5,360,Zone_C_Shopping,Unavailable
14,3,7,Sunny,0,0,24.7,360,Zone_B_University,Available
20,6,1,Sunny,0,0,26.3,240,Zone_A_Downtown,Unavailable
14,6,7,Sunny,0,0,4.6,180,Zone_A_Downtown,Unavailable
8,1,5,Cloudy,0,0,21.9,30,Zone_B_University,Unavailable
20,5,10,Cloudy,0,1,16.0,360,Zone_C_Shopping,Unavailable
8,1,7,Cloudy,0,0,11.6,90,Zone_D_Residential,Unavailable
9,0,12,Cloudy,0,0,13.9,360,Zone_A_Downtown,Unavailable
19,1,9,Cloudy,0,0,28.5,120,Zone_C_Shopping,Available
20,4,8,Sunny,0,0,4.7,60,Zone_B_University,Available
8,3,6,Overcast,0,0,13.4,180,Zone_E_Airport,Available
2,1,2,Overcast,0,0,21.3,30,Zone_C_Shopping,Available
19,1,8,Light Rain,1,0,14.5,180,Zone_C_Shopping,Available
10,2,12,Cloudy,0,0,1.5,180,Zone_E_Airport,Unavailable
5,1,4,Overcast,0,0,12.8,15,Zone_C_Shopping,Available
1,4,8,Overcast,0,0,-1.8,120,Zone_A_Downtown,Available
6,3,7,Cloudy,0,0,8.8,120,Zone_A_Downtown,Available
17,2,4,Heavy Rain,1,1,2.1,360,Zone_A_Downtown,Unavailable
1,0,8,Overcast,0,0,7.0,240,Zone_C_Shopping,Available
16,6,11,Cloudy,0,0,20.1,480,Zone_C_Shopping,Unavailable
10,0,11,Overcast,0,0,7.8,60,Zone_C_Shopping,Available
11,3,12,Heavy Rain,1,0,11.5,15,Zone_B_University,Available
18,6,11,Heavy Rain,1,0,25.0,240,Zone_E_Airport,Unavailable
21,0,2,Heavy Rain,1,1,14.3,480,Zone_C_Shopping,Unavailable
23,4,9,Sunny,0,1,11.5,240,Zone_E_Airport,Available
6,1,6,Cloudy,0,1,9.6,240,Zone_D_Residential,Unavailable
19,3,7,Cloudy,0,0,14.9,180,Zone_A_Downtown,Unavailable
5,6,10,Cloudy,0,0,22.6,120,Zone_B_University,Available
20,2,1,Sunny,0,1,4.3,120,Zone_E_Airport,Unavailable
23,1,3,Light Rain,1,0,15.0,360,Zone_A_Downtown,Available
0,0,10,Overcast,0,0,1.8,480,Zone_B_University,Available
16,0,5,Overcast,0,0,-2.7,90,Zone_A_Downtown,Available
10,2,12,Cloudy,0,0,14.5,15,Zone_C_Shopping,Available
21,4,7,Cloudy,0,0,13.2,120,Zone_C_Shopping,Available
17,2,1,Light Rain,1,0,-3.3,90,Zone_A_Downtown,Unavailable
20,3,9,Cloudy,0,0,4.8,90,Zone_B_University,Unavailable
16,2,5,Overcast,0,0,7.5,15,Zone_A_Downtown,Unavailable
6,0,12,Sunny,0,0,15.4,60,Zone_D_Residential,Unavailable
16,4,3,Cloudy,0,0,23.5,60,Zone_B_University,Unavailable
19,4,7,Sunny,0,1,1.7,360,Zone_B_University,Available
8,5,10,Sunny,0,0,10.0,180,Zone_A_Downtown,Unavailable
16,2,8,Overcast,0,0,25.8,180,Zone_E_Airport,Available
19,3,10,Sunny,0,0,22.1,180,Zone_A_Downtown,Available
21,0,10,Heavy Rain,1,1,-6.4,360,Zone_E_Airport,Available
21,1,3,Overcast,0,0,9.1,120,Zone_B_University,Unavailable
7,4,7,Overcast,0,0,15.2,60,Zone_C_Shopping,Unavailable
16,2,7,Sunny,0,0,17.8,15,Zone_C_Shopping,Unavailable
6,5,4,Sunny,0,0,21.0,360,Zone_A_Downtown,Available
0,3,10,Cloudy,0,0,-1.9,90,Zone_E_Airport,Available
12,3,9,Heavy Rain,1,0,13.7,60,Zone_A_Downtown,Available
22,6,1,Sunny,0,0,13.9,360,Zone_D_Residential,Available
18,0,1,Cloudy,0,0,21.0,240,Zone_A_Downtown,Unavailable
23,4,5,Sunny,0,0,16.0,360,Zone_A_Downtown,Available
18,0,3,Light Rain,1,0,15.8,30,Zone_A_Downtown,Unavailable
16,5,10,Overcast,0,0,15.0,360,Zone_A_Downtown,Available
12,1,9,Sunny,0,0,12.0,90,Zone_E_Airport,Unavailable
15,1,5,Overcast,0,1,21.5,30,Zone_E_Airport,Unavailable
7,1,7,Heavy Rain,1,0,4.1,90,Zone_E_Airport,Unavailable
18,3,1,Cloudy,0,0,21.9,360,Zone_D_Residential,Unavailable
17,4,2,Sunny,0,0,10.5,180,Zone_D_Residential,Unavailable
0,0,11,Sunny,0,0,7.6,60,Zone_A_Downtown,Available
13,0,12,Heavy Rain,1,0,10.4,240,Zone_E_Airport,Available
18,5,4,Overcast,0,0,10.5,180,Zone_D_Residential,Unavailable
14,1,9,Cloudy,0,0,26.5,120,Zone_C_Shopping,Available
17,4,5,Sunny,0,0,2.2,180,Zone_A_Downtown,Available
1,4,5,Heavy Rain,1,0,1.6,60,Zone_B_University,Available
21,5,9,Overcast,0,0,3.5,120,Zone_E_Airport,Available
16,2,8,Sunny,0,0,10.2,60,Zone_A_Downtown,Unavailable
17,4,2,Sunny,0,1,5.7,30,Zone_A_Downtown,Unavailable
5,4,7,Heavy Rain,1,0,-7.2,30,Zone_B_University,Available
18,0,1,Overcast,0,0,6.5,30,Zone_C_Shopping,Unavailable
3,5,10,Sunny,0,0,2.7,90,Zone_D_Residential,Available
0,4,11,Overcast,0,1,19.9,30,Zone_D_Residential,Available
7,4,11,Cloudy,0,0,17.0,90,Zone_B_University,Available
22,0,9,Light Rain,1,1,14.8,480,Zone_B_University,Unavailable
6,4,3,Sunny,0,1,-1.8,60,Zone_D_Residential,Available
2,0,2,Cloudy,0,1,23.3,120,Zone_C_Shopping,Available
9,2,4,Sunny,0,1,5.4,30,Zone_C_Shopping,Unavailable
9,3,4,Sunny,0,0,18.5,240,Zone_A_Downtown,Available
18,6,3,Sunny,0,0,16.9,120,Zone_B_University,Available
13,0,2,Sunny,0,0,5.5,240,Zone_B_University,Available
1,0,5,Sunny,0,0,14.7,60,Zone_B_University,Available
0,4,4,Light Rain,1,0,12.7,180,Zone_D_Residential,Available
22,0,5,Light Rain,1,0,20.5,60,Zone_D_Residential,Available
22,5,12,Sunny,0,0,6.7,15,Zone_D_Residential,Available
17,1,12,Overcast,0,0,13.3,360,Zone_C_Shopping,Unavailable
6,1,8,Overcast,0,0,3.9,480,Zone_D_Residential,Available
7,2,11,Sunny,0,0,21.9,120,Zone_A_Downtown,Available
0,0,2,Sunny,0,0,11.0,15,Zone_D_Residential,Available
22,5,9,Overcast,0,0,4.5,30,Zone_C_Shopping,Unavailable
2,4,10,Cloudy,0,0,16.9,360,Zone_B_University,Available
23,4,1,Overcast,0,1,20.5,240,Zone_A_Downtown,Unavailable
22,6,8,Overcast,0,0,8.2,90,Zone_C_Shopping,Available
7,3,12,Sunny,0,0,28.6,60,Zone_E_Airport,Available
21,2,5,Overcast,0,0,24.1,90,Zone_B_University,Available
14,5,2,Sunny,0,0,12.3,120,Zone_D_Residential,Unavailable
4,5,8,Cloudy,0,0,8.5,90,Zone_C_Shopping,Available
2,6,5,Overcast,0,0,1.5,480,Zone_E_Airport,Available
18,6,10,Light Rain,1,1,3.4,15,Zone_C_Shopping,Unavailable
0,4,10,Cloudy,0,0,-3.1,15,Zone_D_Residential,Available
14,3,3,Sunny,0,0,16.7,240,Zone_C_Shopping,Available
7,4,7,Light Rain,1,0,11.4,60,Zone_E_Airport,Unavailable
1,3,4,Light Rain,1,0,7.7,90,Zone_C_Shopping,Available
2,1,11,Heavy Rain,1,1,-10.8,15,Zone_A_Downtown,Available
23,5,11,Cloudy,0,0,16.2,30,Zone_A_Downtown,Unavailable
13,6,10,Sunny,0,0,11.6,120,Zone_D_Residential,Available
23,1,12,Heavy Rain,1,0,12.1,90,Zone_E_Airport,Available
13,4,6,Cloudy,0,0,12.0,60,Zone_E_Airport,Available
10,2,10,Sunny,0,0,20.2,30,Zone_E_Airport,Available
15,0,8,Cloudy,0,0,-1.0,15,Zone_E_Airport,Available
3,2,1,Sunny,0,0,30.8,15,Zone_E_Airport,Available
19,2,2,Cloudy,0,0,1.4,15,Zone_B_University,Available
4,0,8,Cloudy,0,0,10.1,240,Zone_C_Shopping,Available
21,5,7,Heavy Rain,1,0,-9.7,15,Zone_E_Airport,Available
20,1,10,Overcast,0,1,13.2,30,Zone_A_Downtown,Unavailable
13,1,9,Cloudy,0,0,9.4,30,Zone_C_Shopping,Available
22,5,2,Cloudy,0,0,11.8,360,Zone_D_Residential,Available
15,0,8,Overcast,0,1,14.9,120,Zone_D_Residential,Available
17,3,6,Light Rain,1,1,7.9,90,Zone_E_Airport,Unavailable
6,2,1,Sunny,0,0,24.4,60,Zone_B_University,Available
9,4,4,Overcast,0,0,7.9,360,Zone_B_University,Available
6,1,2,Cloudy,0,0,16.2,180,Zone_C_Shopping,Available
0,5,7,Overcast,0,0,5.0,240,Zone_B_University,Available
22,4,9,Cloudy,0,0,20.1,120,Zone_D_Residential,Available
20,6,6,Sunny,0,0,3.6,120,Zone_E_Airport,Available
18,0,4,Overcast,0,0,10.0,360,Zone_A_Downtown,Available
15,4,5,Overcast,0,1,7.0,15,Zone_D_Residential,Unavailable
18,4,11,Sunny,0,1,14.4,60,Zone_D_Residential,Unavailable
3,2,1,Sunny,0,0,4.9,240,Zone_C_Shopping,Unavailable
17,0,4,Sunny,0,0,6.4,60,Zone_B_University,Available
1,4,10,Overcast,0,0,10.6,480,Zone_A_Downtown,Available
0,1,3,Cloudy,0,1,8.4,30,Zone_A_Downtown,Unavailable
14,0,9,Light Rain,1,0,12.2,15,Zone_B_University,Available
4,1,6,Sunny,0,1,5.6,240,Zone_E_Airport,Unavailable
19,5,4,Cloudy,0,0,6.0,480,Zone_B_University,Available
10,5,3,Cloudy,0,0,11.7,90,Zone_E_Airport,Unavailable
9,6,12,Cloudy,0,0,23.1,480,Zone_A_Downtown,Available
1,3,4,Cloudy,0,1,9.5,60,Zone_C_Shopping,Available
2,5,8,Cloudy,0,0,17.7,360,Zone_D_Residential,Available
22,4,12,Sunny,0,0,15.1,480,Zone_A_Downtown,Available
22,0,5,Light Rain,1,0,5.5,120,Zone_A_Downtown,Available
11,5,11,Sunny,0,1,17.8,120,Zone_A_Downtown,Unavailable
19,1,1,Cloudy,0,0,11.2,120,Zone_D_Residential,Unavailable
4,4,5,Sunny,0,0,20.0,480,Zone_E_Airport,Available
4,5,8,Overcast,0,1,32.7,480,Zone_C_Shopping,Unavailable
5,2,11,Cloudy,0,1,12.3,60,Zone_C_Shopping,Available
8,1,12,Sunny,0,1,21.7,90,Zone_C_Shopping,Unavailable
1,6,4,Sunny,0,1,20.3,180,Zone_E_Airport,Available
20,6,2,Sunny,0,0,8.5,360,Zone_B_University,Available
11,6,3,Light Rain,1,0,8.3,30,Zone_B_University,Unavailable
2,1,11,Light Rain,1,1,1.5,90,Zone_C_Shopping,Unavailable
19,6,9,Heavy Rain,1,0,21.2,120,Zone_A_Downtown,Available
21,3,7,Sunny,0,0,4.9,180,Zone_A_Downtown,Available
11,2,3,Sunny,0,0,7.3,15,Zone_D_Residential,Available
23,3,5,Sunny,0,0,27.2,180,Zone_B_University,Available
16,5,3,Sunny,0,0,7.9,240,Zone_A_Downtown,Unavailable
9,2,10,Overcast,0,0,25.1,480,Zone_C_Shopping,Available
23,1,4,Heavy Rain,1,0,27.6,360,Zone_D_Residential,Available
13,3,12,Sunny,0,1,5.0,60,Zone_B_University,Unavailable
22,4,8,Cloudy,0,0,17.9,120,Zone_D_Residential,Available
16,2,3,Cloudy,0,0,15.8,15,Zone_A_Downtown,Unavailable
17,1,3,Light Rain,1,0,18.3,480,Zone_C_Shopping,Available
18,0,11,Overcast,0,0,21.4,240,Zone_C_Shopping,Available
16,2,11,Heavy Rain,1,0,-2.5,60,Zone_C_Shopping,Unavailable
13,2,8,Overcast,0,0,16.7,180,Zone_A_Downtown,Available
8,5,10,Overcast,0,0,17.6,15,Zone_E_Airport,Unavailable
7,4,10,Sunny,0,1,8.1,60,Zone_C_Shopping,Unavailable
1,5,7,Heavy Rain,1,0,19.5,15,Zone_E_Airport,Available
12,6,7,Overcast,0,0,21.9,240,Zone_C_Shopping,Available
6,2,10,Cloudy,0,0,8.1,60,Zone_E_Airport,Available
8,2,2,Cloudy,0,1,1.6,120,Zone_B_University,Unavailable
21,6,12,Sunny,0,1,26.9,120,Zone_B_University,Available
21,4,7,Sunny,0,0,5.4,480,Zone_C_Shopping,Unavailable
10,4,10,Sunny,0,0,1.3,15,Zone_D_Residential,Available
13,3,11,Heavy Rain,1,0,13.6,60,Zone_D_Residential,Unavailable
3,1,10,Light Rain,1,0,-6.1,90,Zone_A_Downtown,Available
12,1,3,Light Rain,1,0,12.6,90,Zone_B_University,Available
1,3,7,Overcast,0,0,18.7,360,Zone_B_University,Available
22,1,4,Cloudy,0,0,7.5,360,Zone_D_Residential,Available
4,2,8,Sunny,0,0,16.2,90,Zone_C_Shopping,Available
10,3,8,Sunny,0,1,15.8,480,Zone_A_Downtown,Available
5,3,6,Heavy Rain,1,0,16.0,480,Zone_B_University,Available
17,1,12,Sunny,0,0,8.8,60,Zone_A_Downtown,Unavailable
20,0,3,Overcast,0,0,12.3,480,Zone_B_University,Available
9,1,6,Overcast,0,0,13.5,360,Zone_E_Airport,Unavailable
3,5,6,Cloudy,0,1,12.6,90,Zone_E_Airport,Unavailable
8,0,3,Heavy Rain,1,0,10.7,120,Zone_A_Downtown,Available
5,3,11,Sunny,0,0,26.4,30,Zone_D_Residential,Available
1,0,4,Light Rain,1,0,14.6,240,Zone_D_Residential,Available
16,2,2,Overcast,0,0,15.3,30,Zone_B_University,Unavailable
4,4,1,Heavy Rain,1,0,2.2,15,Zone_E_Airport,Available
5,0,2,Heavy Rain,1,0,30.4,120,Zone_E_Airport,Available
11,5,7,Sunny,0,0,19.0,360,Zone_A_Downtown,Available
22,4,10,Cloudy,0,0,14.7,90,Zone_A_Downtown,Available
20,2,5,Light Rain,1,0,25.8,15,Zone_D_Residential,Unavailable
9,5,9,Sunny,0,0,2.6,90,Zone_D_Residential,Unavailable
21,6,3,Cloudy,0,0,3.2,480,Zone_D_Residential,Available
20,4,2,Overcast,0,0,20.5,360,Zone_C_Shopping,Available
5,6,4,Overcast,0,0,22.1,480,Zone_E_Airport,Available
7,2,2,Overcast,0,0,-2.8,240,Zone_E_Airport,Unavailable
1,4,11,Overcast,0,1,4.1,180,Zone_A_Downtown,Available
11,4,7,Overcast,0,0,-0.1,180,Zone_E_Airport,Available
12,1,10,Overcast,0,1,19.7,15,Zone_A_Downtown,Unavailable
20,5,6,Heavy Rain,1,1,12.8,60,Zone_C_Shopping,Unavailable
6,5,8,Cloudy,0,0,15.7,30,Zone_D_Residential,Unavailable
9,0,5,Sunny,0,0,3.7,240,Zone_C_Shopping,Available
12,6,2,Cloudy,0,0,14.1,180,Zone_D_Residential,Unavailable
16,6,4,Heavy Rain,1,0,-0.3,60,Zone_D_Residential,Unavailable
20,5,1,Sunny,0,0,18.6,90,Zone_A_Downtown,Available
13,5,2,Overcast,0,0,26.4,15,Zone_D_Residential,Available
1,4,4,Cloudy,0,0,-6.1,90,Zone_C_Shopping,Available
21,6,6,Heavy Rain,1,0,23.0,30,Zone_B_University,Available
10,3,4,Heavy Rain,1,0,11.2,120,Zone_A_Downtown,Available
0,1,4,Light Rain,1,0,14.8,480,Zone_D_Residential,Unavailable
18,0,11,Sunny,0,0,8.9,480,Zone_D_Residential,Available
20,1,10,Sunny,0,0,3.5,15,Zone_E_Airport,Unavailable
3,0,10,Sunny,0,0,25.4,180,Zone_A_Downtown,Available
18,2,2,Cloudy,0,1,7.0,30,Zone_A_Downtown,Unavailable
20,4,9,Sunny,0,0,24.3,15,Zone_C_Shopping,Available
10,5,12,Cloudy,0,0,18.4,480,Zone_B_University,Available
7,5,10,Sunny,0,0,10.2,30,Zone_C_Shopping,Available
10,3,8,Light Rain,1,0,25.7,180,Zone_C_Shopping,Available
3,6,8,Light Rain,1,0,11.7,180,Zone_C_Shopping,Available
16,6,5,Cloudy,0,0,22.6,60,Zone_B_University,Unavailable
6,1,3,Heavy Rain,1,0,22.1,180,Zone_C_Shopping,Unavailable
7,1,6,Sunny,0,0,1.9,90,Zone_A_Downtown,Unavailable
2,1,9,Sunny,0,1,5.9,360,Zone_B_University,Available
21,6,8,Sunny,0,0,10.5,90,Zone_D_Residential,Available
1,5,7,Heavy Rain,1,0,10.6,240,Zone_E_Airport,Unavailable
22,6,11,Cloudy,0,1,15.7,30,Zone_E_Airport,Available
14,1,8,Heavy Rain,1,0,-1.7,180,Zone_A_Downtown,Unavailable
23,4,4,Sunny,0,0,11.7,120,Zone_E_Airport,Available
21,0,6,Light Rain,1,0,16.5,15,Zone_E_Airport,Available
21,5,5,Cloudy,0,0,18.9,120,Zone_E_Airport,Unavailable
4,4,12,Overcast,0,1,7.4,180,Zone_D_Residential,Available
23,2,2,Heavy Rain,1,0,3.9,30,Zone_E_Airport,Available
0,4,8,Heavy Rain,1,0,9.4,240,Zone_C_Shopping,Available
3,4,3,Light Rain,1,1,16.4,15,Zone_A_Downtown,Unavailable
14,2,5,Sunny,0,0,2.4,15,Zone_A_Downtown,Unavailable
19,4,8,Overcast,0,0,9.8,15,Zone_A_Downtown,Available
18,0,11,Light Rain,1,0,8.4,30,Zone_D_Residential,Unavailable
2,5,9,Cloudy,0,0,-0.3,15,Zone_D_Residential,Available
19,3,9,Overcast,0,0,-0.6,240,Zone_E_Airport,Unavailable
10,6,5,Sunny,0,0,23.9,120,Zone_C_Shopping,Unavailable
16,2,2,Sunny,0,0,18.5,240,Zone_E_Airport,Unavailable
12,5,7,Overcast,0,1,20.1,120,Zone_A_Downtown,Available
10,1,11,Cloudy,0,0,9.3,360,Zone_C_Shopping,Available
1,0,11,Sunny,0,0,13.2,360,Zone_A_Downtown,Unavailable
8,3,7,Sunny,0,0,16.6,480,Zone_C_Shopping,Unavailable
1,0,12,Overcast,0,1,24.6,60,Zone_B_University,Available
20,0,8,Overcast,0,0,15.1,30,Zone_D_Residential,Available
8,1,8,Sunny,0,0,6.7,240,Zone_D_Residential,Unavailable
8,3,5,Heavy Rain,1,0,17.3,240,Zone_A_Downtown,Unavailable
7,6,1,Sunny,0,0,-10.7,60,Zone_A_Downtown,Available
16,0,11,Overcast,0,0,4.9,30,Zone_B_University,Available
0,1,4,Sunny,0,1,12.8,30,Zone_E_Airport,Unavailable
10,2,4,Cloudy,0,0,17.2,60,Zone_C_Shopping,Available
7,1,11,Overcast,0,0,17.6,360,Zone_B_University,Available
9,4,3,Overcast,0,0,8.8,360,Zone_B_University,Available
6,5,8,Light Rain,1,0,10.9,15,Zone_A_Downtown,Available
2,1,3,Light Rain,1,1,9.4,480,Zone_A_Downtown,Available
2,1,5,Sunny,0,0,17.5,120,Zone_E_Airport,Available
17,1,2,Overcast,0,0,16.3,120,Zone_E_Airport,Unavailable
4,6,6,Cloudy,0,0,11.2,30,Zone_A_Downtown,Unavailable
11,0,6,Light Rain,1,0,6.9,120,Zone_D_Residential,Unavailable
11,6,8,Overcast,0,0,15.1,180,Zone_E_Airport,Available
18,3,8,Sunny,0,0,12.8,240,Zone_B_University,Unavailable
5,1,1,Overcast,0,0,24.1,15,Zone_A_Downtown,Available
1,1,5,Heavy Rain,1,1,11.6,60,Zone_C_Shopping,Unavailable
11,4,2,Sunny,0,0,10.3,90,Zone_C_Shopping,Unavailable
18,4,10,Cloudy,0,0,5.4,240,Zone_D_Residential,Unavailable
4,2,12,Overcast,0,1,24.2,360,Zone_A_Downtown,Unavailable
11,2,5,Sunny,0,0,12.7,120,Zone_B_University,Available
16,4,10,Overcast,0,0,13.9,240,Zone_D_Residential,Unavailable
16,3,12,Sunny,0,0,25.7,30,Zone_B_University,Unavailable
9,2,9,Heavy Rain,1,1,21.3,360,Zone_C_Shopping,Unavailable
22,5,4,Light Rain,1,0,0.9,30,Zone_B_University,Available
16,5,8,Heavy Rain,1,0,21.6,60,Zone_C_Shopping,Unavailable
14,3,1,Cloudy,0,1,21.3,60,Zone_E_Airport,Available
11,4,8,Sunny,0,0,-2.0,180,Zone_C_Shopping,Unavailable
