Hour,Day_of_Week,Day_Name,Month,Parking_Zone_ID,Weather_Condition,Temperature_C,Precipitation,Special_Event,Parking_Duration_Min,Occupancy_Rate,Occupancy_Status,Available_Binary
0,3,Thursday,9,Zone_A_Downtown,Overcast,8.2,0,0,146,0.2932,Empty,Available
22,1,Tuesday,10,Zone_D_Residential,Cloudy,5.6,0,0,175,0.0917,Empty,Available
7,4,Friday,10,Zone_B_University,Sunny,9.6,0,0,204,0.2717,Empty,Available
4,4,Friday,4,Zone_D_Residential,Sunny,17.4,0,1,95,0.296267535,Empty,Available
15,6,Sunday,10,Zone_C_Shopping,Light Rain,6.9,1,0,214,0.2292,Empty,Available
10,4,Friday,3,Zone_C_Shopping,Light Rain,11.6,1,0,98,0.7449,Busy,Unavailable
4,4,Friday,6,Zone_A_Downtown,Cloudy,21.2,0,0,56,0.2866,Empty,Available
3,4,Friday,3,Zone_D_Residential,Overcast,10.9,0,0,180,0.0086,Empty,Available
5,4,Friday,11,Zone_A_Downtown,Sunny,6.9,0,0,62,0.3573,Moderate,Available
13,0,Monday,9,Zone_A_Downtown,Sunny,12,0,0,56,0.5175,Moderate,Unavailable
21,2,Wednesday,3,Zone_C_Shopping,Sunny,9.6,0,0,199,0.1494,Empty,Available
18,6,Sunday,2,Zone_D_Residential,Sunny,7.3,0,1,246,0.671060576,Moderate,Unavailable
8,4,Friday,8,Zone_A_Downtown,Cloudy,12.8,0,0,193,0.8307,Busy,Unavailable
11,6,Sunday,6,Zone_A_Downtown,Light Rain,15.1,1,0,151,0.1694,Empty,Available
10,2,Wednesday,8,Zone_D_Residential,Sunny,10.6,0,0,226,0.7502,Busy,Unavailable
13,5,Saturday,7,Zone_D_Residential,Cloudy,16.3,0,0,22,0.1324,Empty,Available
22,4,Friday,3,Zone_A_Downtown,Light Rain,10.9,1,0,247,0.2766,Empty,Available
15,6,Sunday,8,Zone_C_Shopping,Sunny,19.4,0,0,124,0.1951,Empty,Available
0,3,Thursday,10,Zone_B_University,Sunny,7.2,0,0,84,0.3783,Moderate,Available
12,6,Sunday,1,Zone_C_Shopping,Sunny,3.6,0,0,125,0.0847,Empty,Available
22,4,Friday,1,Zone_E_Airport,Light Rain,2.8,1,0,275,0.4095,Moderate,Available
20,1,Tuesday,10,Zone_A_Downtown,Heavy Rain,4.9,1,0,86,0.5921,Moderate,Unavailable
20,0,Monday,8,Zone_D_Residential,Light Rain,14.4,1,0,78,0.1923,Empty,Available
12,3,Thursday,9,Zone_C_Shopping,Overcast,9.2,0,0,194,0.476,Moderate,Available
1,3,Thursday,10,Zone_C_Shopping,Light Rain,5,1,0,74,0.4039,Moderate,Available
3,1,Tuesday,6,Zone_C_Shopping,Sunny,20.5,0,0,103,0.2932,Empty,Available
5,4,Friday,5,Zone_E_Airport,Overcast,14.2,0,0,53,0.3377,Moderate,Available
22,0,Monday,2,Zone_A_Downtown,Light Rain,5.3,1,0,148,0.4294,Moderate,Available
4,3,Thursday,11,Zone_A_Downtown,Sunny,1,0,0,32,0.3187,Moderate,Available
2,0,Monday,9,Zone_A_Downtown,Light Rain,10.4,1,0,271,0.4058,Moderate,Available
0,3,Thursday,6,Zone_E_Airport,Heavy Rain,20.6,1,0,235,0.4009,Moderate,Available
3,4,Friday,8,Zone_D_Residential,Overcast,15,0,0,287,0.2855,Empty,Available
19,5,Saturday,9,Zone_C_Shopping,Cloudy,9.3,0,0,261,0.55,Moderate,Unavailable
1,3,Thursday,9,Zone_A_Downtown,Sunny,12.8,0,0,72,0.1559,Empty,Available
4,5,Saturday,8,Zone_E_Airport,Light Rain,16.6,1,0,261,0.1511,Empty,Available
2,3,Thursday,12,Zone_D_Residential,Cloudy,2.1,0,0,187,0.1457,Empty,Available
8,2,Wednesday,10,Zone_C_Shopping,Heavy Rain,10.8,1,0,137,0.521,Moderate,Unavailable
19,4,Friday,8,Zone_B_University,Cloudy,15.3,0,0,231,0.8725,Busy,Unavailable
5,1,Tuesday,3,Zone_A_Downtown,Cloudy,11.2,0,0,138,0.5266,Moderate,Unavailable
17,5,Saturday,3,Zone_C_Shopping,Overcast,6.4,0,0,192,0.5521,Moderate,Unavailable
5,1,Tuesday,2,Zone_D_Residential,Sunny,0.9,0,0,245,0.3077,Moderate,Available
18,4,Friday,1,Zone_A_Downtown,Light Rain,3.3,1,0,151,0.8568,Busy,Unavailable
11,6,Sunday,4,Zone_C_Shopping,Overcast,17,0,0,204,0,Empty,Available
10,1,Tuesday,2,Zone_B_University,Sunny,7,0,0,135,0.93,Full,Unavailable
1,4,Friday,2,Zone_D_Residential,Sunny,8.9,0,0,75,0.1567,Empty,Available
14,1,Tuesday,11,Zone_C_Shopping,Cloudy,1.8,0,0,152,0.4675,Moderate,Available
11,5,Saturday,11,Zone_A_Downtown,Sunny,3.3,0,1,140,0.20022923,Empty,Available
11,2,Wednesday,5,Zone_C_Shopping,Heavy Rain,17,1,0,206,0.1971,Empty,Available
8,1,Tuesday,4,Zone_B_University,Overcast,8.6,0,0,206,0.7545,Busy,Unavailable
20,5,Saturday,1,Zone_A_Downtown,Sunny,8.4,0,0,228,0.0314,Empty,Available
23,3,Thursday,9,Zone_D_Residential,Sunny,13.6,0,0,207,0.078,Empty,Available
1,4,Friday,4,Zone_A_Downtown,Sunny,16.8,0,0,91,0.2632,Empty,Available
21,0,Monday,5,Zone_B_University,Overcast,20.8,0,0,156,0.2965,Empty,Available
2,6,Sunday,7,Zone_A_Downtown,Sunny,15.5,0,0,37,0.194,Empty,Available
11,0,Monday,2,Zone_A_Downtown,Cloudy,8.4,0,0,245,0.2079,Empty,Available
15,4,Friday,8,Zone_B_University,Sunny,12.6,0,0,170,0.3777,Moderate,Available
20,2,Wednesday,11,Zone_A_Downtown,Sunny,3.5,0,0,107,0.2394,Empty,Available
23,1,Tuesday,2,Zone_C_Shopping,Light Rain,0.8,1,0,182,0.2116,Empty,Available
0,2,Wednesday,11,Zone_A_Downtown,Sunny,2.6,0,0,206,0.4335,Moderate,Available
20,0,Monday,10,Zone_D_Residential,Sunny,1.4,0,0,111,0,Empty,Available
2,6,Sunday,5,Zone_A_Downtown,Cloudy,13.2,0,0,144,0.0619,Empty,Available
19,5,Saturday,12,Zone_A_Downtown,Heavy Rain,1.8,1,0,239,0.4299,Moderate,Available
1,6,Sunday,2,Zone_B_University,Heavy Rain,3.9,1,0,230,0.3093,Moderate,Available
8,4,Friday,2,Zone_E_Airport,Sunny,7,0,0,26,0.8572,Busy,Unavailable
18,4,Friday,4,Zone_C_Shopping,Cloudy,19,0,0,88,0.5962,Moderate,Unavailable
14,2,Wednesday,4,Zone_D_Residential,Heavy Rain,12.1,1,0,125,0.22,Empty,Available
17,5,Saturday,8,Zone_A_Downtown,Sunny,13.2,0,0,211,0.6138,Moderate,Unavailable
10,2,Wednesday,6,Zone_D_Residential,Light Rain,20,1,0,205,0.4287,Moderate,Available
22,1,Tuesday,10,Zone_A_Downtown,Sunny,4,0,0,78,0.2746,Empty,Available
15,3,Thursday,8,Zone_A_Downtown,Overcast,11.9,0,1,288,0.676497911,Moderate,Available
21,5,Saturday,7,Zone_C_Shopping,Cloudy,15.6,0,0,153,0,Empty,Available
16,3,Thursday,10,Zone_B_University,Sunny,8.6,0,0,79,0.3893,Moderate,Available
4,6,Sunday,4,Zone_E_Airport,Heavy Rain,8.7,1,0,165,0.3834,Moderate,Available
11,1,Tuesday,2,Zone_A_Downtown,Heavy Rain,3.5,1,0,274,0.4081,Moderate,Available
10,3,Thursday,9,Zone_E_Airport,Cloudy,14.6,0,0,277,0.8831,Busy,Unavailable
14,0,Monday,2,Zone_C_Shopping,Overcast,-3.3,0,0,183,0.4627,Moderate,Available
2,6,Sunday,1,Zone_C_Shopping,Heavy Rain,2.7,1,0,191,0.3091,Moderate,Available
0,3,Thursday,8,Zone_A_Downtown,Cloudy,18.6,0,0,159,0.3323,Moderate,Available
19,1,Tuesday,10,Zone_B_University,Sunny,11.7,0,1,89,1,Full,Unavailable
15,3,Thursday,9,Zone_E_Airport,Cloudy,12.4,0,0,69,0.4465,Moderate,Available
1,4,Friday,1,Zone_B_University,Sunny,6.6,0,0,136,0.402,Moderate,Available
1,2,Wednesday,7,Zone_C_Shopping,Light Rain,14.1,1,0,41,0.2376,Empty,Available
2,0,Monday,2,Zone_E_Airport,Overcast,3.4,0,1,189,0.570205725,Moderate,Available
7,4,Friday,6,Zone_B_University,Cloudy,23.1,0,0,176,0.5106,Moderate,Unavailable
23,4,Friday,11,Zone_C_Shopping,Heavy Rain,2.3,1,0,150,0.3398,Moderate,Available
14,1,Tuesday,5,Zone_C_Shopping,Sunny,11.3,0,0,37,0.379,Moderate,Available
6,2,Wednesday,1,Zone_A_Downtown,Overcast,4.3,0,0,40,0.3573,Moderate,Available
5,2,Wednesday,2,Zone_A_Downtown,Light Rain,5.4,1,0,176,0.2255,Empty,Available
8,5,Saturday,2,Zone_C_Shopping,Sunny,6.2,0,0,262,0.4248,Moderate,Available
19,6,Sunday,10,Zone_B_University,Sunny,-1.1,0,0,174,0.3757,Moderate,Available
0,0,Monday,10,Zone_D_Residential,Overcast,-1.9,0,0,20,0.2194,Empty,Available
7,6,Sunday,6,Zone_A_Downtown,Heavy Rain,18.9,1,0,207,0.2589,Empty,Available
22,1,Tuesday,11,Zone_E_Airport,Sunny,2.2,0,0,192,0.0934,Empty,Available
22,0,Monday,12,Zone_A_Downtown,Cloudy,0.6,0,0,210,0.1746,Empty,Available
2,5,Saturday,1,Zone_C_Shopping,Sunny,4.2,0,0,231,0.0699,Empty,Available
3,3,Thursday,11,Zone_C_Shopping,Light Rain,0.7,1,0,278,0.4456,Moderate,Available
14,4,Friday,4,Zone_A_Downtown,Sunny,13.2,0,0,54,0.2007,Empty,Available
5,0,Monday,12,Zone_A_Downtown,Heavy Rain,0.7,1,0,175,0.2606,Empty,Available
14,6,Sunday,10,Zone_D_Residential,Cloudy,8.7,0,0,145,0.1154,Empty,Available
20,4,Friday,11,Zone_E_Airport,Cloudy,-2.6,0,1,93,0.502732796,Empty,Available
2,1,Tuesday,5,Zone_B_University,Heavy Rain,15,1,0,169,0.4029,Moderate,Available
20,6,Sunday,2,Zone_B_University,Cloudy,9.3,0,1,79,0.397954157,Empty,Available
20,3,Thursday,2,Zone_B_University,Sunny,3.5,0,1,71,0.517752056,Empty,Available
13,1,Tuesday,7,Zone_A_Downtown,Cloudy,17.3,0,0,287,0.2497,Empty,Available
19,3,Thursday,7,Zone_C_Shopping,Cloudy,21.9,0,0,66,0.7518,Busy,Unavailable
13,3,Thursday,6,Zone_D_Residential,Overcast,18.5,0,0,90,0.1384,Empty,Available
3,4,Friday,1,Zone_B_University,Light Rain,9.5,1,0,117,0.3401,Moderate,Available
11,1,Tuesday,12,Zone_E_Airport,Light Rain,6.2,1,0,40,0.3921,Moderate,Available
16,1,Tuesday,12,Zone_A_Downtown,Sunny,0,0,0,41,0.3117,Moderate,Available
6,0,Monday,3,Zone_C_Shopping,Light Rain,6.2,1,0,294,0.1497,Empty,Available
8,6,Sunday,9,Zone_B_University,Cloudy,8.2,0,0,153,0.7932,Busy,Unavailable
2,1,Tuesday,10,Zone_B_University,Sunny,7.1,0,0,100,0.2574,Empty,Available
12,0,Monday,1,Zone_C_Shopping,Cloudy,4.1,0,0,248,0.4786,Moderate,Available
14,2,Wednesday,2,Zone_B_University,Cloudy,8,0,0,43,0.4818,Moderate,Available
17,2,Wednesday,8,Zone_D_Residential,Sunny,11.2,0,0,120,0.5379,Moderate,Unavailable
18,2,Wednesday,7,Zone_D_Residential,Light Rain,14.6,1,0,110,0.7334,Busy,Unavailable
0,5,Saturday,9,Zone_B_University,Light Rain,11.7,1,0,135,0.3081,Moderate,Available
5,1,Tuesday,10,Zone_D_Residential,Cloudy,12,0,0,118,0.344,Moderate,Available
22,5,Saturday,12,Zone_B_University,Sunny,-1.3,0,0,191,0.2123,Empty,Available
1,6,Sunday,12,Zone_D_Residential,Sunny,1.8,0,0,155,0.2079,Empty,Available
23,1,Tuesday,4,Zone_A_Downtown,Light Rain,12.9,1,0,280,0.4559,Moderate,Available
13,0,Monday,4,Zone_A_Downtown,Sunny,14.4,0,0,168,0.492,Moderate,Available
5,5,Saturday,7,Zone_B_University,Sunny,13.3,0,0,296,0.1527,Empty,Available
13,5,Saturday,1,Zone_C_Shopping,Light Rain,3.3,1,0,227,0.4128,Moderate,Available
3,6,Sunday,10,Zone_C_Shopping,Sunny,9.7,0,0,90,0.0748,Empty,Available
20,5,Saturday,12,Zone_B_University,Overcast,-2.9,0,0,53,0.2464,Empty,Available
7,3,Thursday,9,Zone_A_Downtown,Cloudy,13,0,0,185,0.5168,Moderate,Unavailable
2,0,Monday,2,Zone_B_University,Overcast,2.4,0,0,66,0.299,Empty,Available
18,2,Wednesday,1,Zone_C_Shopping,Sunny,3.8,0,0,262,0.4688,Moderate,Available
13,0,Monday,7,Zone_C_Shopping,Sunny,18.4,0,0,137,0.1452,Empty,Available
19,3,Thursday,6,Zone_A_Downtown,Cloudy,19.1,0,0,231,1,Full,Unavailable
16,6,Sunday,12,Zone_A_Downtown,Cloudy,1,0,1,114,0.525299359,Empty,Available
7,6,Sunday,3,Zone_D_Residential,Sunny,12,0,0,288,0,Empty,Available
23,1,Tuesday,1,Zone_A_Downtown,Sunny,-0.7,0,0,226,0.5344,Moderate,Unavailable
13,0,Monday,12,Zone_A_Downtown,Sunny,4.7,0,0,16,0.2242,Empty,Available
5,6,Sunday,5,Zone_A_Downtown,Heavy Rain,15.5,1,0,188,0.0966,Empty,Available
22,5,Saturday,10,Zone_B_University,Sunny,7,0,0,223,0.2016,Empty,Available
21,6,Sunday,4,Zone_C_Shopping,Cloudy,12.9,0,0,73,0.029,Empty,Available
15,6,Sunday,5,Zone_C_Shopping,Cloudy,21.5,0,0,114,0.1194,Empty,Available
18,6,Sunday,1,Zone_B_University,Overcast,4.4,0,0,199,0.8044,Busy,Unavailable
13,6,Sunday,1,Zone_D_Residential,Sunny,5,0,0,205,0,Empty,Available
18,2,Wednesday,5,Zone_A_Downtown,Light Rain,19.3,1,0,173,0.8618,Busy,Unavailable
2,2,Wednesday,6,Zone_D_Residential,Sunny,17.3,0,0,181,0.0938,Empty,Available
9,1,Tuesday,5,Zone_C_Shopping,Light Rain,17.8,1,0,99,0.9323,Full,Unavailable
18,6,Sunday,2,Zone_C_Shopping,Cloudy,6.5,0,0,36,0.8048,Busy,Unavailable
8,0,Monday,9,Zone_A_Downtown,Cloudy,11.9,0,0,287,0.7283,Busy,Unavailable
19,3,Thursday,5,Zone_A_Downtown,Light Rain,15.6,1,0,145,0.6583,Moderate,Unavailable
12,1,Tuesday,11,Zone_C_Shopping,Cloudy,1,0,0,206,0.4826,Moderate,Available
6,0,Monday,11,Zone_C_Shopping,Sunny,6.6,0,0,280,0.1132,Empty,Available
13,6,Sunday,5,Zone_A_Downtown,Sunny,19.3,0,0,275,0.101,Empty,Available
8,4,Friday,10,Zone_E_Airport,Cloudy,3.5,0,0,257,0.5558,Moderate,Unavailable
22,6,Sunday,9,Zone_E_Airport,Cloudy,15.7,0,0,180,0.2202,Empty,Available
18,2,Wednesday,3,Zone_C_Shopping,Light Rain,8.3,1,0,116,0.9858,Full,Unavailable
14,3,Thursday,5,Zone_E_Airport,Sunny,17.3,0,0,183,0.4608,Moderate,Available
19,5,Saturday,12,Zone_A_Downtown,Light Rain,5.5,1,0,226,0.7721,Busy,Unavailable
13,3,Thursday,5,Zone_A_Downtown,Cloudy,20.4,0,1,87,0.320265538,Empty,Available
23,5,Saturday,2,Zone_A_Downtown,Sunny,3.9,0,0,203,0.2942,Empty,Available
5,3,Thursday,11,Zone_C_Shopping,Overcast,4.6,0,0,22,0.2684,Empty,Available
20,2,Wednesday,4,Zone_A_Downtown,Cloudy,13.1,0,0,112,0.2973,Empty,Available
3,5,Saturday,11,Zone_E_Airport,Sunny,4.3,0,0,88,0,Empty,Available
7,0,Monday,11,Zone_A_Downtown,Sunny,2.7,0,0,92,0.2647,Empty,Available
16,5,Saturday,2,Zone_B_University,Light Rain,4.8,1,0,176,0.3582,Moderate,Available
8,1,Tuesday,5,Zone_D_Residential,Heavy Rain,14,1,0,201,0.5166,Moderate,Unavailable
0,0,Monday,10,Zone_A_Downtown,Heavy Rain,9.6,1,0,198,0.2869,Empty,Available
23,1,Tuesday,12,Zone_A_Downtown,Overcast,-0.2,0,0,228,0.4292,Moderate,Available
19,6,Sunday,2,Zone_C_Shopping,Heavy Rain,10.4,1,0,193,0.5977,Moderate,Unavailable
13,3,Thursday,10,Zone_B_University,Cloudy,5.1,0,0,73,0.1353,Empty,Available
10,0,Monday,9,Zone_A_Downtown,Heavy Rain,11.5,1,0,43,0.8745,Busy,Unavailable
20,3,Thursday,10,Zone_B_University,Sunny,10.6,0,0,107,0.2554,Empty,Available
2,6,Sunday,6,Zone_C_Shopping,Cloudy,16.7,0,1,76,0.327992837,Empty,Available
8,4,Friday,8,Zone_E_Airport,Light Rain,15.4,1,0,149,0.7536,Busy,Unavailable
13,3,Thursday,9,Zone_D_Residential,Cloudy,11.5,0,0,148,0.0036,Empty,Available
8,6,Sunday,8,Zone_B_University,Light Rain,12,1,0,243,0.7799,Busy,Unavailable
3,3,Thursday,5,Zone_B_University,Cloudy,17.6,0,1,82,0.388387235,Empty,Available
3,6,Sunday,5,Zone_C_Shopping,Sunny,19.2,0,0,267,0,Empty,Available
7,1,Tuesday,6,Zone_E_Airport,Light Rain,23.1,1,0,31,0.1249,Empty,Available
1,6,Sunday,1,Zone_A_Downtown,Sunny,1.8,0,0,166,0,Empty,Available
8,5,Saturday,11,Zone_B_University,Light Rain,4.1,1,0,262,0.4787,Moderate,Available
13,4,Friday,8,Zone_D_Residential,Sunny,13.6,0,0,171,0,Empty,Available
21,3,Thursday,2,Zone_E_Airport,Sunny,6.6,0,0,102,0.1638,Empty,Available
8,6,Sunday,6,Zone_A_Downtown,Sunny,16.2,0,0,112,0.7356,Busy,Unavailable
23,6,Sunday,9,Zone_A_Downtown,Overcast,9.5,0,0,92,0.0171,Empty,Available
22,3,Thursday,3,Zone_A_Downtown,Light Rain,14.6,1,0,41,0.2919,Empty,Available
15,4,Friday,2,Zone_A_Downtown,Cloudy,6.4,0,0,27,0.4406,Moderate,Available
16,4,Friday,10,Zone_C_Shopping,Sunny,6.2,0,0,167,0.4537,Moderate,Available
15,6,Sunday,5,Zone_C_Shopping,Light Rain,14.4,1,0,58,0.0038,Empty,Available
11,0,Monday,11,Zone_C_Shopping,Cloudy,6.3,0,0,109,0.1742,Empty,Available
2,1,Tuesday,9,Zone_A_Downtown,Light Rain,12.5,1,0,61,0.358,Moderate,Available
10,4,Friday,6,Zone_A_Downtown,Light Rain,18.4,1,0,98,0.6746,Moderate,Unavailable
13,4,Friday,8,Zone_A_Downtown,Sunny,19.7,0,0,168,0.2654,Empty,Available
17,2,Wednesday,8,Zone_B_University,Cloudy,12.4,0,1,120,0.836869507,Moderate,Unavailable
20,5,Saturday,7,Zone_D_Residential,Sunny,13.8,0,0,109,0,Empty,Available
20,4,Friday,5,Zone_A_Downtown,Heavy Rain,16.6,1,0,223,0.2419,Empty,Available
4,1,Tuesday,2,Zone_A_Downtown,Sunny,3.5,0,0,185,0.2153,Empty,Available
15,5,Saturday,10,Zone_B_University,Light Rain,6.7,1,0,293,0.2282,Empty,Available
19,5,Saturday,10,Zone_B_University,Cloudy,6.2,0,0,184,0.5387,Moderate,Unavailable
4,3,Thursday,5,Zone_C_Shopping,Heavy Rain,20.4,1,0,282,0.2854,Empty,Available
2,3,Thursday,12,Zone_D_Residential,Heavy Rain,0.6,1,1,178,0.393659002,Empty,Available
11,3,Thursday,7,Zone_A_Downtown,Light Rain,17.9,1,0,93,0.2197,Empty,Available
0,3,Thursday,12,Zone_D_Residential,Sunny,2.6,0,1,230,0.457422025,Empty,Available
20,2,Wednesday,12,Zone_B_University,Cloudy,4.5,0,0,95,0.5125,Moderate,Unavailable
8,4,Friday,7,Zone_B_University,Sunny,13.5,0,0,134,0.7287,Busy,Unavailable
8,3,Thursday,11,Zone_E_Airport,Cloudy,0.4,0,0,115,0.7334,Busy,Unavailable
3,6,Sunday,2,Zone_A_Downtown,Sunny,4.3,0,0,297,0.191,Empty,Available
2,0,Monday,7,Zone_C_Shopping,Light Rain,13.7,1,0,162,0.1678,Empty,Available
16,3,Thursday,6,Zone_B_University,Heavy Rain,19.8,1,0,32,0.5461,Moderate,Unavailable
1,4,Friday,7,Zone_C_Shopping,Overcast,18.8,0,1,267,0.305872661,Empty,Available
23,3,Thursday,11,Zone_D_Residential,Light Rain,6.3,1,0,279,0.2965,Empty,Available
0,2,Wednesday,8,Zone_E_Airport,Sunny,13.6,0,0,216,0.1966,Empty,Available
7,1,Tuesday,4,Zone_D_Residential,Sunny,12.6,0,1,132,0.242927248,Empty,Available
12,1,Tuesday,1,Zone_C_Shopping,Light Rain,0.2,1,0,137,0.1864,Empty,Available
22,4,Friday,8,Zone_A_Downtown,Light Rain,17.9,1,0,39,0.44,Moderate,Available
14,6,Sunday,8,Zone_C_Shopping,Overcast,13.3,0,0,73,0.211,Empty,Available
7,1,Tuesday,3,Zone_D_Residential,Heavy Rain,7.8,1,0,288,0.4014,Moderate,Available
11,1,Tuesday,3,Zone_A_Downtown,Light Rain,12.3,1,0,61,0.3126,Moderate,Available
21,0,Monday,5,Zone_B_University,Cloudy,15.9,0,0,36,0.3785,Moderate,Available
11,4,Friday,3,Zone_D_Residential,Sunny,6.8,0,0,153,0.116,Empty,Available
13,6,Sunday,5,Zone_C_Shopping,Heavy Rain,14.3,1,0,121,0.1251,Empty,Available
14,4,Friday,8,Zone_B_University,Light Rain,14.3,1,0,212,0.2299,Empty,Available
14,1,Tuesday,1,Zone_E_Airport,Sunny,-0.1,0,1,230,0.526719243,Moderate,Available
8,1,Tuesday,2,Zone_A_Downtown,Sunny,5.7,0,1,63,1,Busy,Unavailable
18,1,Tuesday,2,Zone_A_Downtown,Overcast,3.4,0,0,119,1,Full,Unavailable
19,5,Saturday,12,Zone_C_Shopping,Heavy Rain,-0.8,1,0,159,0.7034,Busy,Unavailable
21,2,Wednesday,4,Zone_B_University,Overcast,12.5,0,1,71,0.497463133,Empty,Available
7,3,Thursday,9,Zone_D_Residential,Sunny,10.5,0,0,28,0.2847,Empty,Available
20,2,Wednesday,2,Zone_A_Downtown,Light Rain,7,1,0,22,0.5702,Moderate,Unavailable
18,4,Friday,12,Zone_B_University,Cloudy,4.8,0,0,198,0.609,Moderate,Unavailable
5,0,Monday,11,Zone_A_Downtown,Heavy Rain,0.7,1,0,37,0.5988,Moderate,Unavailable
19,3,Thursday,12,Zone_E_Airport,Heavy Rain,6.2,1,0,58,1,Full,Unavailable
18,0,Monday,9,Zone_B_University,Light Rain,18.2,1,0,80,0.7637,Busy,Unavailable
3,6,Sunday,7,Zone_B_University,Light Rain,15.7,1,0,273,0.362,Moderate,Available
22,5,Saturday,10,Zone_A_Downtown,Light Rain,0.7,1,0,83,0.2367,Empty,Available
6,4,Friday,8,Zone_A_Downtown,Sunny,8.8,0,0,96,0.4389,Moderate,Available
3,5,Saturday,1,Zone_B_University,Light Rain,1.6,1,0,15,0.086,Empty,Available
21,4,Friday,5,Zone_A_Downtown,Cloudy,14.8,0,0,291,0.2967,Empty,Available
11,0,Monday,9,Zone_C_Shopping,Sunny,10,0,0,97,0.1251,Empty,Available
12,0,Monday,12,Zone_C_Shopping,Sunny,3.5,0,1,116,0.538957862,Moderate,Available
2,0,Monday,4,Zone_D_Residential,Sunny,10.1,0,0,240,0.3207,Moderate,Available
21,4,Friday,2,Zone_C_Shopping,Sunny,5.5,0,0,155,0.3241,Moderate,Available
11,1,Tuesday,6,Zone_B_University,Cloudy,16.5,0,0,28,0.1581,Empty,Available
1,0,Monday,2,Zone_A_Downtown,Sunny,12.1,0,0,283,0.5222,Moderate,Unavailable
23,5,Saturday,3,Zone_D_Residential,Light Rain,5.9,1,0,156,0,Empty,Available
1,6,Sunday,8,Zone_D_Residential,Overcast,11.7,0,0,108,0.1109,Empty,Available
22,3,Thursday,3,Zone_A_Downtown,Overcast,10.1,0,0,114,0.4357,Moderate,Available
8,4,Friday,2,Zone_E_Airport,Sunny,3.7,0,0,84,0.8543,Busy,Unavailable
0,5,Saturday,6,Zone_A_Downtown,Cloudy,21.4,0,0,140,0.1567,Empty,Available
7,2,Wednesday,3,Zone_A_Downtown,Heavy Rain,6.9,1,0,202,0.2238,Empty,Available
22,6,Sunday,1,Zone_A_Downtown,Sunny,0.3,0,0,84,0.1438,Empty,Available
5,2,Wednesday,12,Zone_E_Airport,Overcast,5.7,0,0,283,0.1587,Empty,Available
5,3,Thursday,3,Zone_C_Shopping,Heavy Rain,6.4,1,0,149,0.399,Moderate,Available
21,1,Tuesday,6,Zone_D_Residential,Sunny,20.5,0,0,123,0.1289,Empty,Available
17,0,Monday,3,Zone_A_Downtown,Light Rain,8.6,1,0,163,1,Full,Unavailable
16,4,Friday,9,Zone_C_Shopping,Sunny,8.1,0,1,116,0.742515725,Moderate,Available
11,5,Saturday,7,Zone_B_University,Sunny,15.4,0,0,156,0.1409,Empty,Available
5,0,Monday,5,Zone_D_Residential,Overcast,13.6,0,0,273,0.1967,Empty,Available
7,5,Saturday,2,Zone_A_Downtown,Overcast,8.7,0,0,185,0.2729,Empty,Available
18,4,Friday,9,Zone_A_Downtown,Overcast,10.4,0,0,241,0.7019,Busy,Unavailable
9,2,Wednesday,5,Zone_A_Downtown,Sunny,19.6,0,0,26,0.8708,Busy,Unavailable
0,0,Monday,7,Zone_E_Airport,Heavy Rain,20.5,1,0,69,0.2145,Empty,Available
12,3,Thursday,9,Zone_C_Shopping,Heavy Rain,11.6,1,0,260,0.3601,Moderate,Available
16,1,Tuesday,4,Zone_B_University,Overcast,9.6,0,0,105,0.5266,Moderate,Unavailable
2,3,Thursday,9,Zone_B_University,Overcast,7.1,0,0,201,0.5236,Moderate,Unavailable
7,1,Tuesday,1,Zone_E_Airport,Light Rain,5.6,1,1,203,0.438606472,Empty,Available
13,6,Sunday,12,Zone_E_Airport,Sunny,2.2,0,0,186,0,Empty,Available
2,5,Saturday,6,Zone_D_Residential,Sunny,20,0,0,83,0.1925,Empty,Available
15,0,Monday,2,Zone_B_University,Sunny,5.7,0,1,292,0.783276906,Moderate,Available
12,0,Monday,8,Zone_A_Downtown,Light Rain,12.7,1,0,98,0.4595,Moderate,Available
19,6,Sunday,5,Zone_E_Airport,Sunny,18.9,0,0,102,0.308,Moderate,Available
23,1,Tuesday,3,Zone_B_University,Heavy Rain,4.8,1,0,162,0.4829,Moderate,Available
16,2,Wednesday,2,Zone_B_University,Sunny,5,0,0,268,0.1943,Empty,Available
12,4,Friday,8,Zone_C_Shopping,Overcast,14.2,0,0,235,0.4772,Moderate,Available
5,3,Thursday,7,Zone_E_Airport,Sunny,17.6,0,0,248,0.2541,Empty,Available
16,6,Sunday,9,Zone_B_University,Sunny,6.1,0,0,38,0.2736,Empty,Available
13,5,Saturday,8,Zone_C_Shopping,Sunny,10.2,0,0,265,0.0873,Empty,Available
16,6,Sunday,11,Zone_D_Residential,Heavy Rain,1.9,1,0,112,0.0448,Empty,Available
7,3,Thursday,4,Zone_B_University,Cloudy,13.8,0,0,228,0.4319,Moderate,Available
10,3,Thursday,2,Zone_A_Downtown,Heavy Rain,10.7,1,0,239,0.8109,Busy,Unavailable
19,5,Saturday,2,Zone_E_Airport,Sunny,3.4,0,0,197,0.6854,Moderate,Unavailable
0,5,Saturday,2,Zone_E_Airport,Overcast,4.5,0,0,212,0.2402,Empty,Available
6,0,Monday,11,Zone_D_Residential,Sunny,7.8,0,0,122,0,Empty,Available
